,Дата,Час,DDPP,PRLA,GLA,LSA,SMF
8625,2010-03-30,13,18903,20896,1992,0,175.45
8626,2010-03-30,12,18891,20923,2031,0,175.45
8627,2010-03-30,11,19441,21486,2044,0,175.45
8628,2010-03-30,10,19268,21089,1821,0,175.45
8629,2010-03-30,9,18043,20203,2160,0,175.45
8630,2010-03-30,8,16673,17907,1365,0,175.18
8631,2010-03-30,7,17483,15888,0,1595,93.67
8632,2010-03-30,6,17218,15439,0,1779,92.91
8633,2010-03-30,5,17259,15298,0,1961,89.9
8634,2010-03-30,4,17255,15216,0,2039,83.7
8635,2010-03-30,3,17277,15426,0,1851,89.9
8636,2010-03-30,2,17168,16010,0,1158,92.86
8637,2010-03-30,1,15801,16762,1004,0,165.0
8638,2010-03-30,0,15656,17954,2297,0,165.27
8639,2010-03-29,23,18966,20873,1906,0,165.43
8640,2010-03-29,22,19504,21617,2112,0,165.43
8641,2010-03-29,21,22258,20925,0,1333,57.74
8642,2010-03-29,20,22814,21551,0,1266,57.87
8643,2010-03-29,19,22929,22147,0,782,75.0
8644,2010-03-29,18,23215,22668,0,547,92.04
8645,2010-03-29,17,23378,23527,194,0,180.72
8646,2010-03-29,16,22995,22860,0,135,112.53
8647,2010-03-29,15,21977,21432,0,545,93.0
8648,2010-03-29,14,21925,21430,0,495,93.67
8649,2010-03-29,13,21927,21329,0,598,93.0
8650,2010-03-29,12,21316,20633,0,683,92.91
8651,2010-03-29,11,22588,22225,0,371,105.0
8652,2010-03-29,10,22606,22420,0,186,110.0
8653,2010-03-29,9,22040,22041,0,0,107.5
8654,2010-03-29,8,20862,20429,0,437,105.0
8655,2010-03-29,7,17467,18009,541,0,175.1
8656,2010-03-29,6,17643,16843,0,800,93.0
8657,2010-03-29,5,18179,16523,0,1656,58.41
8658,2010-03-29,4,18181,16248,0,1933,56.66
8659,2010-03-29,3,18200,16353,0,1847,56.66
8660,2010-03-29,2,17764,16845,0,919,89.9
8661,2010-03-29,1,17205,17403,295,0,165.0
8662,2010-03-29,0,16990,18694,1703,0,165.27
8663,2010-03-28,23,19098,20832,1733,0,165.43
8664,2010-03-28,22,19822,21637,1814,0,165.6
8665,2010-03-28,21,22206,21146,0,1117,70.0
8666,2010-03-28,20,22708,21612,0,1113,70.0
8667,2010-03-28,19,22786,22098,0,688,75.0
8668,2010-03-28,18,23218,22733,0,485,92.04
8669,2010-03-28,17,23257,23892,634,0,182.64
8670,2010-03-28,16,22452,23077,691,0,175.88
8671,2010-03-28,15,21355,21669,313,0,175.45
8672,2010-03-28,14,21007,21671,778,0,175.88
8673,2010-03-28,13,20868,21528,722,0,175.88
8674,2010-03-28,12,20759,21308,597,0,175.7
8675,2010-03-28,11,21462,22495,1032,0,177.57
8676,2010-03-28,10,21482,22394,911,0,177.57
8677,2010-03-28,9,20913,21997,1083,0,177.57
8678,2010-03-28,8,20284,20482,197,0,175.45
8679,2010-03-28,7,20223,17970,0,2253,56.15
8680,2010-03-28,6,17400,16908,0,492,139.16
8681,2010-03-28,5,18186,16403,0,1783,89.9
8682,2010-03-28,4,18212,16025,0,2187,62.08
8683,2010-03-28,3,18239,16251,0,1988,75.0
8684,2010-03-28,2,18063,16634,0,1429,92.91
8685,2010-03-28,1,16460,17390,929,0,165.1
8686,2010-03-28,0,16508,18690,2181,0,165.27
8687,2010-03-27,23,18754,20846,2091,0,165.43
8688,2010-03-27,22,19197,21651,2493,0,165.83
8689,2010-03-27,21,21547,21164,0,383,93.0
8690,2010-03-27,20,22656,21627,0,1016,70.0
8691,2010-03-27,19,22673,22112,0,537,92.04
8692,2010-03-27,18,22843,22746,0,73,112.53
8693,2010-03-27,17,22779,23900,1164,0,183.08
8694,2010-03-27,16,22378,23081,726,0,177.21
8695,2010-03-27,15,21243,21662,452,0,175.88
8696,2010-03-27,14,21317,21666,383,0,175.88
8697,2010-03-27,13,21318,21520,259,0,175.7
8698,2010-03-27,12,20911,21302,390,0,175.63
8699,2010-03-27,11,21855,22493,637,0,177.03
8700,2010-03-27,10,21880,22393,512,0,176.68
8701,2010-03-27,9,21526,22002,503,0,175.88
8702,2010-03-27,8,20017,20487,469,0,175.28
8703,2010-03-27,7,19301,17964,0,1337,56.15
8704,2010-03-27,6,18239,16908,0,1404,90.03
8705,2010-03-27,5,18240,16403,0,1837,58.41
8706,2010-03-27,4,18339,16028,0,2311,56.66
8707,2010-03-27,3,18344,16258,0,2086,58.41
8708,2010-03-27,2,18219,16657,0,1562,62.08
8709,2010-03-27,1,16824,17404,579,0,165.1
8710,2010-03-27,0,17286,18702,1506,0,165.17
8711,2010-03-26,23,17844,20446,2601,0,165.43
8712,2010-03-26,22,18612,21451,2838,0,165.43
8713,2010-03-26,21,22230,20964,0,1266,56.15
